,id,director,title,genres,revenue,vote_count,vote_average
4054,8909,Timur Bekmambetov,Wanted,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",258270008,2583,6.4
4055,8960,Peter Berg,Hancock,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",624029371,3050,6.2
4056,15728,Q. Allan Brocka,Boy Culture,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",220151,30,6.0
4057,11665,Peter Segal,Get Smart,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",230685453,1072,6.0
4058,27506,Tod Browning,West of Zanzibar,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",921000,5,6.2
4059,27505,Tod Browning,The Unholy Three,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",704000,11,5.8
4060,13990,Jonathan Levine,The Wackness,"[{'id': 18, 'name': 'Drama'}]",2899975,95,6.2
4061,15272,Yung Chang,Up the Yangtze,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",783000,7,6.4
4062,14349,William Maher,Sleepwalking,"[{'id': 18, 'name': 'Drama'}]",204660,26,6.4
4063,11631,Phyllida Lloyd,Mamma Mia!,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",609841637,1435,6.4
4064,8265,Nicolas Guy,Welcome to the Sticks,"[{'id': 35, 'name': 'Comedy'}]",53191886,638,6.7
4065,14634,Kari Skogland,The Stone Angel,"[{'id': 18, 'name': 'Drama'}]",473993,8,5.6
4066,10190,Alan Ball,Towelhead,"[{'id': 18, 'name': 'Drama'}]",367638,45,6.5
4067,13614,Andrzej Wajda,Katyn,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",14723313,50,6.7
4068,88751,Eric Brevig,Journey to the Center of the Earth,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",101702060,1353,5.8
4069,11260,Brian Robbins,Meet Dave,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",50650079,381,5.1
4070,13910,Gillian Armstrong,Death Defying Acts,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8380329,59,5.5
4071,14456,Paddy Breathnach,Shrooms,"[{'id': 27, 'name': 'Horror'}]",4910682,99,4.8
4072,16007,Shusuke Kaneko,Death Note,"[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",27793200,163,6.8
4073,14820,Steven Sawalich,Music Within,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",153205,18,6.7
4074,6687,Brad Anderson,Transsiberian,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",5926410,197,6.5
4075,11802,Kirk De Micco,Space Chimps,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",63800345,102,5.1
4076,78527,Jonathan Demme,Jimmy Carter Man from Plains,"[{'id': 99, 'name': 'Documentary'}]",108282,3,7.3
4077,13183,Zack Snyder,Watchmen,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",185258983,2892,7.0
4078,12133,Adam McKay,Step Brothers,"[{'id': 35, 'name': 'Comedy'}]",128107642,1084,6.5
4079,12568,Julian Jarrold,Brideshead Revisited,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13204291,55,6.2
4080,8836,Chris Carter,The X Files: I Want to Believe,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",68369434,534,5.5
4081,14048,James Marsh,Man on Wire,"[{'id': 53, 'name': 'Thriller'}, {'id': 99, 'name': 'Documentary'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",2957978,282,7.5
4082,1735,Rob Cohen,The Mummy: Tomb of the Dragon Emperor,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",401128639,1418,5.2
4083,10187,Joshua Michael Stern,Swing Vote,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",17600000,66,5.8
4084,10185,Ryûhei Kitamura,The Midnight Meat Train,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",3533227,294,6.0
4085,13996,Randall Miller,Bottle Shock,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4040588,60,6.6
4086,5038,Woody Allen,Vicky Cristina Barcelona,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",96408652,1050,6.7
4087,19877,Toyoo Ashida,Fist of the North Star,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",18000000,40,7.0
4088,10189,David Gordon Green,Pineapple Express,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",101624843,1169,6.6
4089,12289,John Woo,Red Cliff,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",127814609,207,7.1
4090,10188,Sanaa Hamri,The Sisterhood of the Traveling Pants 2,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",44352417,244,6.1
4091,13300,Larry Bishop,Hell Ride,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",194287,55,5.5
4092,11671,Isabel Coixet,Elegy,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14894347,73,6.4
4093,13649,Kenny Ortega,High School Musical 2,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",7000000,884,6.1
4094,7446,Ben Stiller,Tropic Thunder,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",188072649,1707,6.5
4095,12180,Dave Filoni,Star Wars: The Clone Wars,"[{'id': 53, 'name': 'Thriller'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",68282844,434,5.8
4096,13107,Mark Pellington,Henry Poole Is Here,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1829917,64,5.8
4097,13256,Simon Hunter,Mutant Chronicles,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",2033165,142,5.1
4098,8885,Ari Folman,Waltz with Bashir,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10752, 'name': 'War'}]",11125849,294,7.8
4099,13310,Tomas Alfredson,Let the Right One In,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",10785801,997,7.5
4100,10483,Paul W.S. Anderson,Death Race,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",73762516,1205,6.0
4101,12620,Fred Wolf,The House Bunny,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",70442940,548,5.6
4102,10186,Peter Cattaneo,The Rocker,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",8762890,159,5.6
4103,13515,Alexandre Aja,Mirrors,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",72436439,494,6.0
4104,13637,Takashi Miike,Sukiyaki Western Django,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]",2725258,79,6.3
4105,4944,Ethan Coen,Burn After Reading,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",163720069,1251,6.5
4106,13805,Aaron Seltzer,Disaster Movie,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",14109284,250,3.1
4107,9381,Mathieu Kassovitz,Babylon A.D.,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",72108608,687,5.4
4108,13291,Jeffrey Nachmanoff,Traitor,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",23530831,210,6.6
4109,13991,Deb Hagan,College,"[{'id': 35, 'name': 'Comedy'}]",6230276,48,4.8
4110,13972,Diane English,The Women,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",50007546,96,4.6
4111,8285,Frank Miller,The Spirit,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",39031337,323,4.7
4112,13184,Oxide Pang Chun,Bangkok Dangerous,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",42487390,336,5.0
4113,13484,Jody Hill,The Foot Fist Way,"[{'id': 35, 'name': 'Comedy'}]",245000,35,6.0
4114,13389,Jon Avnet,Righteous Kill,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",73174566,382,5.9
4115,13279,Neil LaBute,Lakeview Terrace,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",27640028,294,5.9
4116,12690,Ed Harris,Appaloosa,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",20211394,305,6.3
4117,12412,Spike Lee,Miracle at St. Anna,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",9323833,90,6.3
4118,13027,D.J. Caruso,Eagle Eye,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",178066569,1038,6.3
4119,13092,Robert B. Weide,How to Lose Friends & Alienate People,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",17286299,247,6.2
4120,14326,George C. Wolfe,Nights in Rodanthe,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",84375061,160,5.9
4121,12182,Peter Sollett,Nick and Norah's Infinite Playlist,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",32973937,387,6.4
4122,13401,Griffin Dunne,The Accidental Husband,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",22707064,179,5.2
4123,12113,Ridley Scott,Body of Lies,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",113280098,919,6.5
4124,13600,Gil Kenan,City of Ember,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",17869048,614,6.2
4125,10078,Andrew O'Connor,Magicians,"[{'id': 35, 'name': 'Comedy'}]",1752038,25,6.2
4126,30266,Stuart Paton,"20,000 Leagues Under the Sea","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",8000000,7,6.0
4127,13051,John Moore,Max Payne,"[{'id': 28, 'name': 'Action'}]",85416905,625,5.2
4128,10358,Kevin Smith,Zack and Miri Make a Porno,"[{'id': 35, 'name': 'Comedy'}]",42105111,734,6.1
4129,10523,Oliver Stone,W.,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",29506464,144,6.0
4130,13596,Howard Deutch,My Best Friend's Girl,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",36620508,223,5.4
4131,12837,Gina Prince-Bythewood,The Secret Life of Bees,"[{'id': 12, 'name': 'Adventure'}]",38105395,159,7.4
4132,13948,David Zucker,An American Carol,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",7000000,20,4.1
4133,7735,Dennis Gansel,The Wave,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",19000000,870,7.5
4134,13812,John Erick Dowdle,Quarantine,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",40855419,343,5.6
4135,13150,Gavin O'Connor,Pride and Glory,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",31148328,243,6.3
4136,14325,Gary Fleder,The Express,"[{'id': 18, 'name': 'Drama'}]",9793496,71,7.1
4137,13809,Guy Ritchie,RockNRolla,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",25739015,851,6.9
4138,10527,Tom McGrath,Madagascar: Escape 2 Africa,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",603900354,1866,6.2
4139,13506,Andrey Kravchuk,Admiral,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",38135878,41,6.8
4140,8338,Fernando Meirelles,Blindness,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",19844979,393,6.4
4141,3580,Clint Eastwood,Changeling,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",113020255,1151,7.3
4142,20766,John Hillcoat,The Road,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",27635305,1113,6.8
4143,12405,Danny Boyle,Slumdog Millionaire,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",377910544,2918,7.6
4144,10764,Marc Forster,Quantum of Solace,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",586090727,3015,6.1
4145,15373,David Wain,Role Models,"[{'id': 35, 'name': 'Comedy'}]",92380927,575,6.4
4146,13672,Mabrouk El Mechri,JCVD,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",276891,155,6.6
4147,11917,David Hackl,Saw V,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",113857533,848,6.0
4148,8892,Arnaud Desplechin,A Christmas Tale,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",7356393,31,6.7
4149,13523,Sean Anders,Sex Drive,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",18755936,348,6.0
4150,15749,Susan Montford,While She Was Out,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",391410,36,4.8
4151,14405,Raja Gosnell,Beverly Hills Chihuahua,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",149281606,217,4.9
4152,17704,Greg MacGillivray,The Living Sea,"[{'id': 99, 'name': 'Documentary'}]",87600000,5,5.4
4153,8841,Laurent Cantet,The Class,"[{'id': 18, 'name': 'Drama'}]",28814580,179,6.9
4154,13220,Toby Wilkins,Splinter,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",124191,213,6.0
4155,6972,Baz Luhrmann,Australia,"[{'id': 18, 'name': 'Drama'}]",49554002,712,6.3
4156,13053,Byron Howard,Bolt,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",309979994,1798,6.3
4157,10139,Gus Van Sant,Milk,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",54586584,628,7.1
4158,8966,Catherine Hardwicke,Twilight,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",392616625,3688,5.8
4159,13387,Olivier Megaton,Transporter 3,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",108979549,1110,5.9
4160,12193,Seth Gordon,Four Christmases,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",163733697,337,5.3
4161,14574,Mark Herman,The Boy in the Striped Pyjamas,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",20416563,1492,7.7
4162,10900,Jennifer Chambers Lynch,Surveillance,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1115493,111,6.0
4163,14438,Alex Kendrick,Fireproof,"[{'id': 18, 'name': 'Drama'}]",33456317,100,7.0
4164,14248,Anthony Leondis,Igor,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",30000000,154,5.6
4165,10360,Steve McQueen,Hunger,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2724474,311,7.2
4166,13056,Lexi Alexander,Punisher: War Zone,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",10089373,298,5.6
4167,13793,Baillie Walsh,Flashbacks of a Fool,"[{'id': 18, 'name': 'Drama'}]",1107542,43,7.1
4168,10200,Scott Derrickson,The Day the Earth Stood Still,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",233093859,1057,5.2
4169,14359,John Patrick Shanley,Doubt,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",50907234,445,7.0
4170,13223,Clint Eastwood,Gran Torino,"[{'id': 18, 'name': 'Drama'}]",269958228,3181,7.8
4171,8055,Stephen Daldry,The Reader,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",113019290,835,7.2
4172,3054,Phil Karlson,The Wrecking Crew,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2400000,10,6.5
4173,11321,Gabriele Muccino,Seven Pounds,"[{'id': 18, 'name': 'Drama'}]",168167691,2092,7.5
4174,12163,Darren Aronofsky,The Wrestler,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",44703995,1031,7.3
4175,4922,David Fincher,The Curious Case of Benjamin Button,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",333932083,3398,7.3
4176,10201,Peyton Reed,Yes Man,"[{'id': 35, 'name': 'Comedy'}]",225990978,1869,6.4
4177,2253,Bryan Singer,Valkyrie,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",200276000,1195,6.7
4178,10202,Adam Shankman,Bedtime Stories,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",212874442,924,5.9
4179,13973,Clark Gregg,Choke,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3830137,128,6.0
4180,4148,Sam Mendes,Revolutionary Road,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",75225693,824,6.8
4181,15676,Randall Miller,Nobel Son,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",333912,29,6.4
4182,13971,Nick Moore,Wild Child,"[{'id': 35, 'name': 'Comedy'}]",21972336,421,6.4
4183,13813,Edward Zwick,Defiance,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",51155219,580,6.7
4184,14306,David Frankel,Marley & Me,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",244082376,1392,6.9
4185,12429,Hayao Miyazaki,Ponyo,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",187479518,953,7.5
4186,16409,Joel Hopkins,Last Chance Harvey,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",14879423,69,6.1
4187,14756,Wilson Yip,Ip Man,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",21888598,1309,7.5
4188,13944,Rodrigo García,Passengers,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",2000000,214,5.7
4189,10199,Sam Fell,The Tale of Despereaux,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",50877145,260,5.8
4190,10521,Gary Winick,Bride Wars,"[{'id': 35, 'name': 'Comedy'}]",114663461,884,5.9
4191,13635,Jean-François Richet,Mesrine: Killer Instinct,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",31055440,243,7.3
4192,14435,Patrick Lussier,My Bloody Valentine,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",100734718,303,5.3
4193,13177,Stuart Townsend,Battle in Seattle,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",908847,75,6.3
4194,14139,Nacho Vigalondo,Timecrimes,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",553198,313,7.0
4195,12437,Patrick Tatopoulos,Underworld: Rise of the Lycans,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",91353501,1447,6.2
4196,2309,Iain Softley,Inkheart,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",57490374,610,6.0
4197,13825,John Glenn,The Lazarus Project,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",558000,116,6.0
4198,14560,Steve Carr,Paul Blart: Mall Cop,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",183293131,807,5.2
4199,14410,"George Tillman, Jr.",Notorious,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",43051547,163,6.6
4200,13788,David S. Goyer,The Unborn,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",76514050,373,4.8
4201,14353,Darren Lynn Bousman,Repo! The Genetic Opera,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]",188126,103,6.7
4202,14254,Thomas Guard,The Uninvited,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",41624046,424,6.3
4203,10529,Howard McCain,Outlander,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",7033683,354,6.1
4204,50318,Abel Ferrara,Go Go Tales,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",907456,14,5.4
4205,1977,Toby Wilkins,The Grudge 3,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",38610009,150,5.3
4206,13510,James Watkins,Eden Lake,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",3983997,415,6.7
4207,14836,Henry Selick,Coraline,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",124596398,1432,7.3
4208,13455,Paul McGuigan,Push,"[{'id': 28, 'name': 'Action'}]",45465299,671,5.9
4209,4959,Tom Tykwer,The International,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",60161391,373,6.0
4210,10362,James Gray,Two Lovers,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3148182,157,6.6
