,id,director
25904,185078,Alberto Lattuada
25905,259593,Gregory Ratoff
25906,97024,Sam Wood
25907,248553,Irvin Willat
25908,248469,Charles Walters
25909,124998,Gregg Barson
25910,65615,André Téchiné
25911,104485,Lothar Mendes
25912,87914,Frank Woodruff
25913,74759,Anthony Kimmins
25914,170368,Paulo Rocha
25915,29236,Arch Oboler
25916,290379,Clarence Brown
25917,174762,William C. de Mille
25918,37066,Charles F. Haas
25919,74420,Gordon Douglas
25920,205673,Bretaigne Windust
25921,94792,Guy J. Louthan
25922,44669,Ted Tetzlaff
25923,26385,Gordon Douglas
25924,253794,Matt Hish
25925,235092,Sidney J. Furie
25926,79877,Jean Becker
25927,194481,John Derek
25928,149957,Lee Sholem
25929,100540,Mischa Webley
25930,55190,Rachel Goldenberg
25931,37462,Ken Hughes
25932,117004,W.S. Van Dyke
25933,79327,Dave Kim
25934,146449,Ted Wilde
25935,220504,Spencer Gordon Bennet
25936,39442,Greg Barker
25937,92287,Mel Stuart
25938,127413,Michael Di Jiacomo
25939,126929,Marina Zenovich
25940,28486,David Attwood
25941,55045,Andrew Shortell
25942,18598,Norm Hunter
25943,55872,Kurt Neumann
25944,22451,Jason Wulfsohn
25945,14059,Robert Vince
25946,174343,Clark Gregg
25947,21935,Alex Zamm
25948,33546,Charles Barton
25949,32582,Gao Qunshu
25950,15166,Pearry Reginald Teo
25951,105576,Jean-Pierre Blanc
25952,229221,John Francis Dillon
25953,58309,Eric Rochant
25954,263065,Jack Hofsiss
25955,73313,Harold F. Kress
25956,114299,Michael Valverde
25957,25407,Ted Tetzlaff
25958,51490,D.W. Brown
25959,29996,King Vidor
25960,35153,Marcus Warren
25961,19127,Dick Clement
25962,54940,Richard Howard
25963,14407,Saul Metzstein
25964,18278,Craig Singer
25965,42619,Abraham Polonsky
25966,81972,Chris Briant
25967,40578,John Farrow
25968,68116,Anya Camilleri
25969,42189,Shannon Hartman
25970,42187,David Worth
25971,29052,John Gilling
25972,3686,Harald Reinl
25973,241982,Louis Choquette
25974,45752,Ethan Spaulding
25975,209401,Biyi Bandele
25976,33037,William Hanna
25977,135260,Ottavio Alessi
25978,64628,Romolo Guerrieri
25979,75958,Umberto Lenzi
25980,161243,Robert Hasfogel
25981,129359,Per Gunvall
25982,315362,Mårten Klingberg
25983,120657,King Vidor
25984,171446,Frank Lloyd
25985,82326,Greg Barker
25986,219424,Jules Dassin
25987,108822,Chantal Akerman
25988,245169,Pat Kiely
25989,48409,Michael Curtiz
25990,136663,Uri Barbash
25991,247604,Edward Buzzell
25992,90956,William Beaudine
25993,116232,George B. Seitz
25994,138513,Vic Sarin
25995,120990,Ryan Polito
25996,214909,Robert Z. Leonard
25997,153163,Harold S. Bucquet
25998,90955,Lesley Selander
25999,56599,Hiroshi Teshigahara
26000,107999,Norman Taurog
26001,27858,Leslie H. Martinson
26002,63039,John Irvin
26003,122192,Michele Placido
26004,30554,Fred Walton
26005,49742,Abe Levitow
26006,98368,Joko Anwar
26007,72693,William Witney
26008,84575,Alex Zamm
26009,33030,John Cromwell
26010,66945,James Hacking
26011,49776,Peter Tewksbury
26012,11496,Enzo Barboni
26013,24649,Danny Graves
26014,52627,Albert Pyun
26015,45760,James Hawes
26016,47963,James Hawes
26017,63339,James Hawes
26018,44921,Delmer Daves
26019,102222,Jason Connery
26020,246011,Michael Tully
26021,57326,James D.R. Hickox
26022,77172,Cyril Coke
26023,27771,Daniel Zelik Berk
26024,18684,Phil Karlson
26025,70703,William Shatner
26026,12787,Michael Seresin
26027,18202,David Wu
26028,33545,Brian Trenchard-Smith
26029,96716,Martin Duffy
26030,36835,Jesús Franco
26031,24102,Charles Grosvenor
26032,17885,Anatole Litvak
26033,44966,Katie Aselton
26034,56529,Mitchell Altieri
26035,13480,John Moffitt
26036,54164,Enzo Barboni
26037,7085,Harald Reinl
26038,32139,Tony Giglio
26039,255692,Sturla Gunnarsson
26040,23122,Dwain Esper
26041,53729,Dana Lustig
26042,28468,Tinto Brass
26043,27417,Ti West
26044,59424,Maria Peters
26045,49597,Marty Weiss
26046,58718,Andrew Hull
26047,25556,Charles Grosvenor
26048,16004,Robert Iscove
26049,15066,Tripp Reed
26050,42703,Andrew V. McLaglen
26051,29237,Alfred L. Werker
26052,62904,Griff Furst
26053,71461,Stephen Hopkins
26054,43219,Peter Bratt
26055,34734,Ernie Barbarash
26056,85609,Martin Ritt
26057,48358,Sydney Macartney
26058,47962,Jamie Uys
26059,84905,Mack V. Wright
26060,25550,Gerald Mayer
26061,171232,Sidney Levin
26062,149515,George B. Seitz
26063,57016,Jo Menell
26064,113210,Jerry Ciccoritti
26065,99234,William A. Wellman
26066,29284,Edgar G. Ulmer
26067,239706,Tom Thurman
26068,70734,Henry King
26069,116639,Edward F. Cline
26070,44766,John Sturges
26071,68202,Gabriela Tagliavini
26072,94228,Josef von Báky
26073,25587,Charles Grosvenor
26074,38269,Bert I. Gordon
26075,42305,Frank Tashlin
26076,39829,Richard Irving
26077,57943,Dan Curtis
26078,24554,Charles Grosvenor
26079,47003,Freddie Francis
26080,35668,Freddie Francis
26081,62108,Freddie Francis
26082,42468,Freddie Francis
26083,13013,Freddie Francis
26084,105902,Freddie Francis
26085,70810,Freddie Francis
26086,106280,Freddie Francis
26087,38932,Tom Reeve
26088,42904,John Harrison
26089,42783,Gene Nelson
26090,65496,Emmanuelle Bercot
26091,251768,Giancarlo Volpe
26092,259074,Declan O'Brien
26093,70877,Artie Mandelberg
26094,42303,Bob Clark
26095,61168,David Schwimmer
26096,34128,Jay DiPietro
26097,37404,Bill L. Norton
26098,36421,Hope Perello
26099,86059,Peter Glenville
26100,18920,Kjell Sundvall
26101,150229,David Jacobson
26102,256740,Mark Young
26103,58096,Robert Englund
26104,36283,Blake Edwards
26105,43448,Norman Foster
26106,57258,André De Toth
26107,49848,Gregory Dark
26108,41589,Tia Brelis
26109,51438,Robert Vince
26110,21518,Robert Vince
26111,34672,Robert Vince
26112,26266,Robert Vince
26113,9973,Robert Vince
26114,48844,Robert Vince
26115,70587,Robert Vince
26116,78047,Robert Vince
26117,142308,Robert Vince
26118,149910,Robert Vince
26119,71376,Ian Corson
26120,173793,Richard Martin
26121,26042,Eric Freiser
26122,59120,Roel Reiné
26123,60853,Michael Curtiz
26124,67659,Henri Verneuil
26125,30027,Richard Gabai
26126,30028,Richard Gabai
26127,31277,Richard Gabai
26128,73548,Richard Gabai
26129,77874,Richard Gabai
26130,133446,Richard Gabai
26131,210059,Richard Gabai
26132,240913,Richard Gabai
26133,283105,Richard Gabai
26134,51768,John Milius
26135,58012,Charley Rogers
26136,113215,Timothy Bond
26137,113209,George Bloomfield
26138,89872,Susan Seidelman
26139,174769,John Cromwell
26140,274060,David Butler
26141,246218,Brian T. Jaynes
26142,102078,Rudolph Maté
26143,133491,Rodrigo Plá
26144,84906,Tenny Wright
26145,35986,St. John Legh Clowes
26146,153228,Roy Rowland
26147,224937,Rocky Lang
26148,38382,John Paddy Carstairs
26149,49483,Clive Donner
26150,85429,Serge Meynard
26151,40858,Cy Endfield
26152,215299,Henry Koster
26153,109933,Irving Cummings
26154,5201,Sidney Franklin
26155,89743,William Asher
26156,64130,Christopher R. Watson
26157,47884,William Clemens
26158,84312,Aurora Guerrero
26159,4529,Raoul Lévy
26160,218443,Valeri Rozhnov
26161,79190,Steven R. Monroe
26162,78094,Ken Hannam
26163,56146,Albert Lewin
26164,66812,Jean Renoir
26165,1790,Lee H. Katzin
26166,47882,William Clemens
26167,112648,Fred Olen Ray
26168,44663,Chris Solimine
26169,47883,William Clemens
26170,73424,Craig Johnson
26171,98293,Lewis Milestone
26172,260535,Alex Zamm
26173,90376,William Curran
26174,81010,Doug Lodato
26175,16089,Joseph M. Newman
26176,23022,Fletcher Markle
26177,136867,Renny Rye
26178,35405,Irvin Kershner
26179,49429,Georgina Lightning
26180,63512,Gordon Hessler
26181,4968,Jean-Pierre Roux
26182,79521,Rudolph Maté
26183,16997,Glen Pitre
26184,60543,Francesco Rosi
26185,28282,Ben Rekhi
26186,49050,Sam Irvin
26187,26316,Boris Sagal
26188,71945,Dan Curtis
26189,55529,Jeremy Kasten
26190,58664,Rich Correll
26191,27376,William Asher
26192,29400,William Castle
26193,32978,Jason Stephens
26194,42367,Sam Taylor
26195,52011,Eiichi Kudo
26196,60173,Albert Pyun
26197,107096,Albert Pyun
26198,43407,Frank Sinatra
26199,44773,Adam Silver
26200,38132,Sidney J. Furie
26201,73257,Erik Fleming
26202,44381,Mario Andreacchio
26203,26538,Masaki Izuka
26204,69792,Paul Murphy
26205,16309,Erik Estenberg
26206,106968,Deran Sarafian
26207,39044,Michael Carreras
26208,32387,Burt Reynolds
26209,76864,Daniel Alfredson
26210,25386,Ralph Thomas
26211,34586,Andrei Kavun
26212,54613,Melvin Frank
26213,87514,John Guillermin
26214,3582,Anthony Asquith
26215,45568,Thomas Ikimi
26216,37608,Richard Fleischer
26217,23816,David Flores
26218,71204,Bill Bennett
26219,48374,Scott P. Levy
26220,31242,Sydney J. Bartholomew Jr.
26221,30402,Andrew Lauer
26222,99732,William Dieterle
26223,45662,John H. Williams
26224,44775,Lloyd French
26225,53953,Chuck Bowman
26226,11643,Mel Stuart
26227,50364,Robin Sheppard
26228,171130,Roy Del Ruth
26229,103934,Robert Z. Leonard
26230,43866,Robert Z. Leonard
26231,28321,Fernando Di Leo
26232,61462,Fernando Di Leo
26233,80601,Fernando Di Leo
26234,89651,Fernando Di Leo
26235,74379,Fernando Di Leo
26236,65320,Fernando Di Leo
26237,55685,Fernando Di Leo
26238,59117,Santiago Segura
26239,254869,Santiago Segura
26240,109689,Fernando González Molina
26241,76341,George Miller
26242,280092,Leigh Whannell
26243,140607,J.J. Abrams
26244,271969,Timur Bekmambetov
26245,68735,Duncan Jones
26246,99861,Joss Whedon
26247,76600,James Cameron
26248,166426,Espen Sandberg
26249,141052,Zack Snyder
26250,102899,Peyton Reed
26251,166424,Josh Trank
26252,293660,Tim Miller
26253,284053,Taika Waititi
26254,283995,James Gunn
26255,271110,Joe Russo
26256,284052,Scott Derrickson
26257,246655,Bryan Singer
26258,72900,Miguel Albaladejo
26259,77680,Álvaro Sáenz de Heredia
26260,268171,Michael Radford
26261,54148,David Serrano
26262,75752,John Cassavetes
26263,290695,Nima Javidi
26264,133790,Greg Mottola
26265,279914,Dustin Marcellino
26266,301883,Joseph Henabery
26267,214264,Ben Dobyns
26268,270343,Thomas Cailley
26269,183932,Rex Ingram
26270,96175,Mark Sandrich
26271,144676,Worth Keeter
26272,118439,Dick Lowry
26273,104427,Benjamin Stoloff
26274,102289,Allan Dwan
26275,87983,Robert Z. Leonard
26276,26631,Lou Peterson
26277,116780,Hugo Haas
26278,63486,Taiji Yabushita
26279,214446,Henry Jaglom
26280,42650,Richard Rush
26281,33733,Jerry Lewis
26282,82868,Robert Marcarelli
26283,155208,Don Siegel
26284,58757,Luigi Comencini
26285,53573,Jules White
26286,176627,Lloyd Bacon
26287,107073,Paula Markovitch
26288,84719,George Waggner
26289,109109,George Waggner
26290,26801,George Waggner
26291,2648,Liu Chia-Liang
26292,48645,Robert Alton
26293,47993,Robert Youngson
26294,156141,Yuri Ozerov
26295,84346,Lucy Walker
26296,252096,Matti Kassila
26297,68351,Haile Gerima
26298,12427,Haile Gerima
26299,156201,Yim Ho
26300,77678,David Bradley
26301,178607,John Sturges
26302,74694,Michael Ray Rhodes
26303,1163,Nadia Tass
26304,72032,Gianfranco Parolini
26305,45398,Lamont Johnson
26306,45020,Patrick Hoelck
26307,16652,Boyd Kirkland
26308,128598,Albert Pyun
26309,52251,Jessica Hausner
26310,53950,George Bowers
26311,21533,Philip Spink
26312,37610,Frank Tashlin
26313,62410,Sean McNamara
26314,24059,Ryan Eslinger
26315,111043,André De Toth
26316,288521,William A. Seiter
26317,168164,Daniel Dencik
26318,216457,Philippe Garrel
26319,55531,Matti Kassila
26320,229594,Jerry P. Jacobs
26321,215405,Joseph Merhi
26322,93892,Irvin Kershner
26323,206581,Victor Sjöström
26324,25735,Gordon Wiles
26325,27738,Rick Rosenthal
26326,75826,Harley Cokeliss
26327,93077,W. Peter Iliff
26328,228245,Stuart Connelly
26329,44811,Steven R. Monroe
26330,14427,Marni Banack
26331,117120,Ian Clark
26332,27353,Savage Steve Holland
26333,49712,Elie Chouraqui
26334,53085,Andrei Kavun
26335,258251,Jonathan English
26336,21795,Oh Ki-hwan
26337,24556,Charles Grosvenor
26338,97732,Nate Meyer
26339,41235,Avi Nesher
26340,41625,Ken Finkleman
26341,31981,John Moffitt
26342,236324,Mark Quod
26343,44862,Ash Adams
26344,80596,John Boulting
26345,51791,Harold S. Bucquet
26346,87115,Jacques Feyder
26347,40785,Johan Brisinger
26348,98586,Eduard Cortés
26349,52203,John Gilling
26350,47197,Brian Desmond Hurst
26351,86956,Zoltan Korda
26352,28567,Zoltan Korda
26353,88320,Zoltan Korda
26354,173893,Zoltan Korda
26355,126759,William Cameron Menzies
26356,121354,José Ferrer
26357,176216,José Ferrer
26358,28187,José Ferrer
26359,48836,Carlos Ramos Jr.
26360,16444,George Pollock
26361,38611,Robert Totten
26362,32560,Gordon Douglas
26363,75822,Doug Lefler
26364,107593,Bretaigne Windust
26365,33077,Mervyn LeRoy
26366,221135,Jeremy Kagan
26367,43275,Jeremy Kagan
26368,178541,Jeremy Kagan
26369,150004,Jeremy Kagan
26370,86382,Sergey Bondarchuk
26371,118017,Burt Kennedy
26372,5147,Michael Carreras
26373,86193,Anthony M. Lanza
26374,41118,Henry Edwards
26375,157919,Bill Guttentag
26376,217896,Uwe Boll
26377,36983,Noel Nosseck
26378,43311,David Miller
26379,228676,Richard Schenkman
26380,45800,Jack Conway
26381,226672,Eric Styles
26382,44507,Randal Kleiser
26383,47536,Ennio De Concini
26384,38808,Budd Boetticher
26385,66963,Abel Gance
26386,130633,Abel Gance
26387,79892,Abel Gance
26388,146926,Albert Pyun
26389,76829,Jean-Paul Rappeneau
26390,86680,Camilo Vila
26391,55150,Richard Wilson
26392,263510,Christian Tureaud
26393,81396,Michael Curtiz
26394,27944,Max Mannix
26395,85870,Florent-Emilio Siri
26396,52788,Douglas Buck
26397,42485,Károly Makk
26398,245072,Károly Makk
26399,199456,Youssef Chahine
26400,87939,Jules Dassin
26401,108345,David Butler
26402,91480,Benjamin Christensen
26403,183247,Philip Dunne
26404,54162,Geo Santini
26405,207641,John Eyres
26406,1849,Mark Robson
26407,213443,Richard Thorpe
26408,90582,Jim Henson
26409,171032,Monty Banks
26410,36258,Mark Roper
26411,50697,Seth Holt
26412,39494,Michael Curtiz
26413,158870,Shaka King
26414,172386,Brendan Maher
26415,28712,Edward Ludwig
26416,48689,Peter Yates
26417,113823,Charles Walters
26418,73085,John Asher
26419,88905,Jack Perez
26420,165569,Suri Krishnamma
26421,140605,Stephen Gyllenhaal
26422,57012,Stephen Gyllenhaal
26423,108251,Stephen Gyllenhaal
26424,43432,Adolfo Aristarain
26425,30861,Gabriele Albanesi
26426,46743,Richard Tuggle
26427,19183,Craig Clyde
26428,220746,Bryan Fogel
26429,52784,Daniel Lind Lagerlöf
26430,45247,Guy Green
26431,65489,Brian Desmond Hurst
26432,31933,Charles Grosvenor
26433,83667,Curtis Bernhardt
26434,35009,Stuart Heisler
26435,54782,Robert Radler
26436,256503,One9
26437,39477,Ryan Craig
26438,52252,John Moffitt
26439,231474,Nisha Ganatra
26440,238368,Jack Conway
26441,121003,Jack Conway
26442,223816,Jack Conway
26443,190160,Jack Conway
26444,48746,Rasmus Heide
26445,95866,Maurice Tourneur
26446,70811,Josh Becker
26447,14387,Frank Launder
26448,42343,Frank Launder
26449,228074,Frank Launder
26450,54391,Frank Launder
26451,252360,Uwe Boll
26452,15614,Armand Mastroianni
26453,54653,Duane Stinnett
26454,75834,Bill L. Norton
26455,18085,George Butler
26456,49060,Eric Styles
26457,49505,Tim Kirkby
26458,72094,Benjamin Ross
26459,79735,Henry Hathaway
26460,48669,Dan Garcia
26461,77964,Edmund Goulding
26462,90957,Sam Wood
26463,95919,Doze Niu Cheng-Tse
26464,72483,Ross Kagan Marks
26465,191717,Yury Bykov
26466,29609,Walter Forde
26467,79466,Joseph Sargent
26468,113582,Joseph Sargent
26469,96131,Joseph Sargent
26470,221144,Joseph Sargent
26471,133148,Joseph Sargent
26472,83849,Joseph Sargent
26473,98130,Joseph Sargent
26474,51681,Daniel Mann
26475,281215,Joseph Sargent
26476,297668,Joseph Sargent
26477,266314,Lee Philips
26478,69898,Richard Carpenter
26479,129251,Joseph Sargent
26480,108259,Joseph Sargent
26481,263032,Joseph Sargent
26482,15759,Joseph Sargent
26483,50299,Joseph Sargent
26484,38468,Phil Rosen
26485,19496,Joseph Sargent
26486,27137,Joseph Sargent
26487,143838,Elliott Nugent
26488,111024,Peter Ustinov
26489,53575,Edward Sedgwick
26490,101289,Wesley Ruggles
26491,162928,Robert Z. Leonard
26492,48341,Kiyoshi Kurosawa
26493,98507,Denis Sanders
26494,111359,Thorold Dickinson
26495,26250,Beth McCarthy-Miller
26496,133241,Tom Gustafson
26497,47925,Clifford Odets
26498,177580,Don Weis
26499,80032,Don Weis
26500,30002,Don Weis
26501,41551,Will Price
26502,184936,William A. Wellman
26503,43362,Stanley Donen
26504,193603,Terron R. Parsons
26505,54105,David Burton Morris
26506,191428,Károly Makk
26507,112049,Ralph Thomas
26508,108917,Jeffrey Schwarz
26509,153997,Gordon Douglas
26510,97942,William Malone
26511,113737,Mira Nair
26512,140849,Rudolph Maté
26513,73832,Eugenio Martín
26514,55603,William Beaudine
26515,138990,Boris Sagal
26516,215453,Edwin L. Marin
26517,74604,William C. McGann
26518,118443,Kari Skogland
26519,16356,Kari Skogland
26520,42519,Bernard McEveety
26521,128229,Frank Capra
26522,154073,James Frawley
26523,97910,Curtis Bernhardt
26524,186201,Fred Niblo
26525,68976,Richard Thorpe
26526,87588,Roy Ward Baker
26527,118154,Sergey Bondarchuk
26528,87881,Edwin L. Marin
26529,80090,Edmond T. Gréville
26530,43092,Edmond T. Gréville
26531,80633,Edmond T. Gréville
26532,31253,Ted V. Mikels
26533,27832,Ted V. Mikels
26534,27840,Ted V. Mikels
26535,262609,Ted V. Mikels
26536,77632,Joseph Manduke
26537,84718,Stuart Walker
26538,123075,Paul Wendkos
26539,147876,Raoul Walsh
26540,13699,John Rice
26541,137491,Richard Friedenberg
26542,29817,Harry Hurwitz
26543,43603,Marc Allégret
26544,194880,Marc Allégret
26545,66968,Marc Allégret
26546,149043,Giacomo Campiotti
26547,289390,Bonnie McFarlane
26548,118446,Lewis R. Foster
26549,75562,Andrea Segre
26550,244956,Hiroshi Teshigahara
26551,284276,Daniel Barnz
26552,237808,Andrei Gruzsniczki
26553,144229,Martyn Burke
26554,166221,Julie Cypher
26555,44014,Mark L. Lester
26556,223497,William A. Seiter
26557,10639,Detlev Buck
26558,169832,Jack Smight
26559,190091,Gustav Machatý
26560,158114,William C. McGann
26561,64984,Lewis Gilbert
26562,220514,Lou Simon
26563,82257,Roy Del Ruth
26564,123620,Paul Morrissey
26565,53571,Edward Sedgwick
26566,43131,Edward Sedgwick
26567,127040,Edward Sedgwick
26568,51572,Edward Sedgwick
26569,78354,Alfred E. Green
26570,128048,Raoul Walsh
26571,36109,John Millea
26572,74529,Gordon Douglas
26573,4930,John Guillermin
26574,43151,W.S. Van Dyke
26575,229757,Roy Rowland
26576,250332,Ray Taylor
26577,64994,Liu Chia-Liang
26578,35109,Jonathan Miller
26579,119840,Jonathan Miller
26580,60139,Yossi Wein
26581,42182,Yossi Wein
26582,83957,John Guillermin
26583,69495,David S. Cass Sr.
26584,40824,Joseph H. Lewis
26585,80320,Richard Fleischer
26586,227402,William Beaudine
26587,258673,Michael Wilson
26588,63591,Edward Buzzell
26589,29799,John Eyres
26590,257578,Paul Aaron
26591,196862,George Marshall
26592,65213,Richard L. Bare
26593,65211,Richard L. Bare
26594,23853,Valerie McCaffrey
26595,27544,John Cromwell
26596,129009,David Swift
26597,147810,Norman Z. McLeod
26598,242458,Pang Eun-jin
26599,112141,Jon Kroll
26600,39337,Adam Dubin
26601,48407,Terence Fisher
26602,69803,Alex Pires
26603,129415,Marcus Raboy
26604,13621,Ole Martin Hafsmo
26605,134415,Geoff Anderson
26606,42250,Lee Alan McConnell
26607,43880,W.S. Van Dyke
26608,41018,Hugo Fregonese
26609,6976,Curtis Harrington
26610,6610,Robert Parrish
26611,53441,Norman Taurog
26612,238811,Ning Hao
26613,24978,Damon Dash
26614,55989,John Shea
26615,38134,Albert Pyun
26616,108812,Robert Wise
26617,44049,Nadia Tass
26618,43310,Raoul Walsh
26619,26838,Curtis Bernhardt
26620,99345,Robert Montgomery
26621,84109,John Boulting
26622,114251,Roy Boulting
26623,42800,Roy Boulting
26624,90460,S. Sylvan Simon
26625,65546,S. Sylvan Simon
26626,90461,S. Sylvan Simon
26627,90465,S. Sylvan Simon
26628,218098,S. Sylvan Simon
26629,37484,S. Sylvan Simon
26630,43454,S. Sylvan Simon
26631,62347,Philippe Mora
26632,252682,Philippe Mora
26633,93335,David MacDonald
26634,44536,Roy Boulting
26635,36491,Roy Boulting
26636,18373,Roy Boulting
26637,180836,Roy Boulting
